Unnamed: 0,DEPTH,DT,GR,NPHI,RHOB,COT
326,5674.71,69.3623333333333,25.7006666666667,5.33766666666667,2.409,
327,5674.76,69.434,26.072,5.436,2.412,
328,5674.81,69.098,26.7003333333333,5.22066666666667,2.416,
329,5674.86,68.762,27.3286666666667,5.00533333333333,2.418,
330,5674.91,68.426,27.957,4.79,2.419,
331,5674.96,68.2953333333333,28.146,4.69233333333333,2.42,
332,5675.02,68.1646666666667,28.335,4.59466666666667,2.421,
333,5675.07,68.034,28.524,4.497,2.421,
334,5675.12,68.1883333333333,28.1826666666667,4.39233333333333,2.419,
335,5675.17,68.3426666666667,27.8413333333333,4.28766666666667,2.417,
336,5675.22,68.497,27.5,4.183,2.414,
337,5675.27,68.6626666666667,27.1103333333333,4.30466666666667,2.412,
338,5675.32,68.8283333333333,26.7206666666667,4.42633333333333,2.411,
339,5675.37,68.994,26.331,4.548,2.411,
340,5675.42,69.3443333333333,26.2063333333333,4.72066666666667,2.411,
341,5675.47,69.6946666666667,26.0816666666667,4.89333333333333,2.411,
342,5675.52,70.045,25.957,5.066,2.411,
343,5675.57,70.6123333333333,25.9683333333333,5.277,2.411,
344,5675.63,71.1796666666667,25.9796666666667,5.488,2.411,
345,5675.68,71.747,25.991,5.699,2.411,
346,5675.73,71.6373333333333,25.7016666666667,5.855,2.41,
347,5675.78,71.5276666666667,25.4123333333333,6.011,2.41,
348,5675.83,71.418,25.123,6.167,2.411,
349,5675.88,71.4016666666667,25.1653333333333,6.233,2.41,
350,5675.93,71.3853333333333,25.2076666666667,6.299,2.409,
351,5675.98,71.369,25.25,6.365,2.408,
352,5676.03,71.3746666666667,25.2476666666667,6.295,2.406,
353,5676.08,71.3803333333333,25.2453333333333,6.225,2.404,
354,5676.13,71.386,25.243,6.155,2.401,
355,5676.18,71.0655,25.5656666666667,6.05966666666667,2.397,
356,5676.23,70.745,25.8883333333333,5.96433333333333,2.392,
357,5676.28,70.4245,26.211,5.869,2.389,
358,5676.29,70.104,25.90175,5.767,2.386,
359,5676.34,70.1023333333333,25.5925,5.665,2.38,
360,5676.39,70.1006666666667,25.28325,5.563,2.374,
361,5676.44,70.099,24.974,5.461,2.369,
362,5676.49,70.0326666666667,24.5493333333333,5.33733333333333,2.364,
363,5676.54,69.9663333333333,24.1246666666667,5.21366666666667,2.36,
364,5676.59,69.9,23.7,5.09,2.359,
365,5676.64,69.79,23.187,4.807,2.359,
366,5676.69,69.68,22.674,4.524,2.361,
367,5676.74,69.57,22.161,4.241,2.365,
368,5676.79,69.4975,22.276,4.03866666666667,2.369,
369,5676.84,69.425,22.391,3.83633333333333,2.373,
370,5676.89,69.3525,22.506,3.634,2.375,
371,5676.9,69.28,22.57875,3.50225,2.377,
372,5676.95,69.0303333333333,22.6515,3.3705,2.381,
373,5677,68.7806666666667,22.72425,3.23875,2.384,
374,5677.05,68.531,22.797,3.107,2.387,
375,5677.1,68.4556666666667,22.855,3.122,2.388,
376,5677.15,68.3803333333333,22.913,3.137,2.389,
377,5677.2,68.305,22.971,3.152,2.389,
378,5677.25,68.4256666666667,23.1083333333333,3.17633333333333,2.391,
379,5677.3,68.5463333333333,23.2456666666667,3.20066666666667,2.394,
380,5677.35,68.667,23.383,3.225,2.399,
381,5677.4,68.78325,23.3683333333333,3.181,2.405,
382,5677.45,68.8995,23.3536666666667,3.137,2.412,
383,5677.5,69.01575,23.339,3.093,2.419,
384,5677.51,69.132,23.37375,3.1095,2.4225,
385,5677.56,69.3423333333333,23.4085,3.126,2.426,
386,5677.61,69.5526666666667,23.44325,3.1425,2.432,
387,5677.66,69.763,23.478,3.159,2.436,
388,5677.71,69.988,23.2316666666667,3.11133333333333,2.439,
389,5677.76,70.213,22.9853333333333,3.06366666666667,2.438,
390,5677.81,70.438,22.739,3.016,2.435,
391,5677.86,70.283,22.718,3.083,2.431,
392,5677.91,70.128,22.697,3.15,2.425,
393,5677.96,69.973,22.676,3.217,2.418,
394,5678.01,69.949,22.2893333333333,3.253,2.41,
395,5678.06,69.925,21.9026666666667,3.289,2.403,
396,5678.11,69.901,21.516,3.325,2.396,
397,5678.12,69.877,21.55725,3.4055,2.3935,
398,5678.17,69.904,21.5985,3.486,2.391,
399,5678.22,69.931,21.63975,3.5665,2.388,
400,5678.27,69.958,21.681,3.647,2.385,
401,5678.32,69.9593333333333,22.0253333333333,3.83033333333333,2.384,
402,5678.37,69.9606666666667,22.3696666666667,4.01366666666667,2.384,
