Unnamed: 0,DEPTH,DT,GR,NPHI,RHOB,COT
361,2162.2,81.07,26.2835,29.828,2.286,
362,2162.25,84.535,26.797,30.703,2.2585,
363,2162.4,88,28.378,31.578,2.231,
364,2162.55,90.6565,30.539,33.4025,2.196,
365,2162.6,93.313,31.5465,35.227,2.161,
366,2162.7,93.6485,32.554,36.52,2.1265,
367,2162.8,93.984,33.302,37.813,2.092,
368,2162.86,93.2535,34.05,38.2755,2.0705,
369,2163,92.523,34.3805,38.738,2.049,
370,2163.01,92.7953333333333,34.711,39.048,2.039,
371,2163.16,93.0676666666667,33.922,39.358,2.029,
372,2163.2,93.34,33.4015,39.668,2.019,
373,2163.31,95.344,32.881,40.715,1.9885,
374,2163.4,97.348,32.54,41.762,1.958,
375,2163.47,98.0785,32.199,42.752,1.946,
376,2163.6,98.809,32.146,43.742,1.934,
377,2163.62,98.495,32.093,43.6586666666667,1.967,
378,2163.77,98.181,32.367,43.5753333333333,2,
379,2163.8,97.867,32.3095,43.492,2.033,
380,2163.92,95.6525,32.252,42.3435,2.116,
381,2164,93.438,32.1465,41.195,2.199,
382,2164.08,90.807,32.041,40.029,2.245,
383,2164.2,88.176,31.9595,38.863,2.291,
384,2164.23,87.952,31.878,38.434,2.29266666666667,
385,2164.38,87.728,31.964,38.005,2.29433333333333,
386,2164.4,87.504,32.0315,37.576,2.296,
387,2164.53,88.4315,32.099,37.6355,2.28,
388,2164.6,89.359,32.068,37.695,2.264,
389,2164.69,90.0095,32.037,37.8755,2.2615,
390,2164.8,90.66,31.884,38.056,2.259,
391,2164.84,90.375,31.731,38.037,2.26333333333333,
392,2164.99,90.09,31.159,38.018,2.26766666666667,
393,2165,89.805,30.8705,37.999,2.272,
394,2165.14,88.834,30.582,38.058,2.2595,
395,2165.2,87.863,30.365,38.117,2.247,
396,2165.29,87.0465,30.148,38.3,2.226,
397,2165.4,86.23,30.0575,38.483,2.205,
398,2165.45,86.3045,29.967,38.63,2.189,
399,2165.6,86.379,30.168,38.777,2.173,
400,2165.75,88.971,31.826,39.086,2.173,
401,2165.8,91.563,33.0425,39.395,2.173,
402,2165.9,94.885,34.259,39.729,2.177,
403,2166,98.207,35.524,40.063,2.181,
404,2166.06,99.203,36.789,40.2085,2.1745,
405,2166.2,100.199,37.813,40.354,2.168,
406,2166.21,98.0076666666667,38.837,40.3076666666667,2.16166666666667,
407,2166.36,95.8163333333333,39.257,40.2613333333333,2.15533333333333,
408,2166.4,93.625,38.878,40.215,2.149,
409,2166.51,90.75,38.499,39.764,2.1465,
410,2166.6,87.875,37.7505,39.313,2.144,
411,2166.67,88.502,37.002,38.6155,2.1525,
412,2166.8,89.129,36.023,37.918,2.161,
413,2166.82,90.12,35.044,37.7123333333333,2.16366666666667,
414,2166.97,91.111,33.071,37.5066666666667,2.16633333333333,
415,2167,92.102,32.276,37.301,2.169,
416,2167.12,92.135,31.481,37.306,2.163,
417,2167.2,92.168,30.941,37.311,2.157,
418,2167.28,90.541,30.401,36.9855,2.1635,
419,2167.4,88.914,30.1335,36.66,2.17,
420,2167.43,87.504,29.866,36.3463333333333,2.17933333333333,
421,2167.58,86.094,29.897,36.0326666666667,2.18866666666667,
422,2167.6,84.684,29.7825,35.719,2.198,
423,2167.73,83.8165,29.668,35.5455,2.21,
424,2167.8,82.949,29.5815,35.372,2.222,
425,2167.89,84.0685,29.495,35.5455,2.2245,
426,2168,85.188,29.51,35.719,2.227,
427,2168.04,86.9743333333333,29.525,36.047,2.21433333333333,
428,2168.19,88.7606666666667,29.934,36.375,2.20166666666667,
429,2168.2,90.547,30.2415,36.703,2.189,
430,2168.34,92.055,30.549,37.071,2.184,
431,2168.4,93.563,30.9405,37.439,2.179,
432,2168.5,91.5005,31.332,36.9385,2.212,
433,2168.6,89.438,31.681,36.438,2.245,
434,2168.65,85.344,32.03,35.127,2.2905,
435,2168.8,81.25,32.361,33.816,2.336,
436,2168.95,79.0975,31.448,33.071,2.3565,
437,2169,76.945,30.9215,32.326,2.377,
438,2169.1,77.039,30.395,32.4735,2.375,
439,2169.2,77.133,30.018,32.621,2.373,
440,2169.26,77.639,29.641,32.7875,2.369,
441,2169.4,78.145,29.5575,32.954,2.365,
442,2169.41,78.322,29.474,32.845,2.36566666666667,
443,2169.56,78.499,29.863,32.736,2.36633333333333,
444,2169.6,78.676,30.074,32.627,2.367,
445,2169.71,78.996,30.285,32.6405,2.3695,
446,2169.8,79.316,30.5555,32.654,2.372,
447,2169.87,79.666,30.826,32.75,2.3725,
448,2170,80.016,31.126,32.846,2.373,
449,2170.02,80.101,31.426,32.816,2.37233333333333,
450,2170.17,80.186,31.658,32.786,2.37166666666667,
451,2170.2,80.271,31.473,32.756,2.371,
452,2170.32,80.267,31.288,32.917,2.3685,
453,2170.4,80.263,31.083,33.078,2.366,
454,2170.48,80.24,30.878,33.531,2.3625,
455,2170.6,80.217,30.7395,33.984,2.359,
456,2170.63,80.1973333333333,30.601,34.212,2.35766666666667,
457,2170.78,80.1776666666667,30.561,34.44,2.35633333333333,
458,2170.8,80.158,30.5615,34.668,2.355,
459,2170.93,80.1735,30.562,34.7235,2.3515,
460,2171,80.189,30.5565,34.779,2.348,
461,2171.09,80.193,30.551,34.8405,2.345,
462,2171.2,80.197,30.5405,34.902,2.342,
463,2171.24,80.201,30.53,34.96,2.342,
464,2171.39,80.205,30.506,35.018,2.342,
465,2171.4,80.209,30.4885,35.076,2.342,
466,2171.54,80.181,30.471,34.9445,2.3445,
467,2171.6,80.153,30.514,34.813,2.347,
468,2171.7,80.1365,30.557,34.4125,2.354,
469,2171.8,80.12,30.7065,34.012,2.361,
470,2171.85,80.173,30.856,33.6545,2.3735,
471,2172,80.226,31.444,33.297,2.386,
472,2172.15,80.2025,32.08,33.377,2.3905,
473,2172.2,80.179,32.18,33.457,2.395,
474,2172.31,79.988,32.28,33.8435,2.391,
475,2172.4,79.797,32.2055,34.23,2.387,
476,2172.46,79.594,32.131,34.709,2.384,
477,2172.6,79.391,31.9195,35.188,2.381,
478,2172.61,79.348,31.708,35.392,2.37933333333333,
479,2172.76,79.305,31.166,35.596,2.37766666666667,
480,2172.8,79.262,30.892,35.8,2.376,
481,2172.91,79.2835,30.618,35.9495,2.375,
482,2173,79.305,30.3625,36.099,2.374,
483,2173.07,79.2715,30.107,36.2015,2.378,
484,2173.2,79.238,29.893,36.304,2.382,
485,2173.22,79.2,29.679,36.2026666666667,2.38466666666667,
486,2173.37,79.162,29.444,36.1013333333333,2.38733333333333,
487,2173.4,79.124,29.542,36,2.39,
488,2173.52,79.145,29.64,35.6895,2.392,
489,2173.6,79.166,29.7905,35.379,2.394,
490,2173.68,79.2285,29.941,35.298,2.395,
491,2173.8,79.291,30.0505,35.217,2.396,
492,2173.83,79.3356666666667,30.16,35.3123333333333,2.396,
493,2173.98,79.3803333333333,30.007,35.4076666666667,2.396,
494,2174,79.425,29.7125,35.503,2.396,
495,2174.13,79.4975,29.418,35.5205,2.3915,
496,2174.2,79.57,29.171,35.538,2.387,
497,2174.29,79.645,28.924,35.228,2.38,
498,2174.4,79.72,28.7995,34.918,2.373,
499,2174.44,79.75,28.675,34.573,2.37,
500,2174.59,79.78,28.808,34.228,2.367,
501,2174.6,79.81,28.966,33.883,2.364,
502,2174.74,79.797,29.124,33.5305,2.3665,
503,2174.8,79.784,29.287,33.178,2.369,
504,2174.9,79.8295,29.45,33.163,2.3735,
505,2175,79.875,29.5665,33.148,2.378,
506,2175.05,80.031,29.683,33.375,2.381,
507,2175.2,80.187,29.721,33.602,2.384,
508,2175.35,80.3525,29.469,33.8355,2.3825,
509,2175.4,80.518,29.387,34.069,2.381,
510,2175.51,80.61,29.305,34.1965,2.3775,
511,2175.6,80.702,29.3025,34.324,2.374,
512,2175.66,80.7175,29.3,34.2955,2.375,
513,2175.8,80.733,29.4045,34.267,2.376,
514,2175.81,80.6993333333333,29.509,34.066,2.37866666666667,
515,2175.96,80.6656666666667,30.05,33.865,2.38133333333333,
516,2176,80.632,30.3005,33.664,2.384,
517,2176.12,80.482,30.551,33.174,2.388,
518,2176.2,80.332,30.6815,32.684,2.392,
519,2176.27,80.043,30.812,32.3575,2.3945,
520,2176.4,79.754,30.7995,32.031,2.397,
521,2176.42,79.5236666666667,30.787,32.07,2.39833333333333,
522,2176.57,79.2933333333333,30.599,32.109,2.39966666666667,
523,2176.6,79.063,30.53,32.148,2.401,
524,2176.72,78.825,30.461,32.574,2.401,
525,2176.8,78.587,30.3755,33,2.401,
526,2176.88,78.403,30.29,33.455,2.4005,
527,2177,78.219,30.183,33.91,2.4,
528,2177.03,78.0156666666667,30.076,33.7563333333333,2.40133333333333,
