Unnamed: 0,DEPTH,DT,GR,NPHI,RHOB,COT
2940,4496.2,74.477,26.313,18.039,2.381,
2941,4496.4,73.004,27.688,17.406,2.372,
2942,4496.6,70.375,28.68,16.277,2.447,
2943,4496.8,67.313,27.93,14.0,2.555,
2944,4497.0,65.273,25.918,12.27,2.598,
2945,4497.2,65.613,24.465,12.102,2.595,
2946,4497.4,67.77,25.082,12.715,2.597,
2947,4497.6,69.516,27.375,12.492,2.617,
2948,4497.8,69.453,28.703,11.289,2.633,
2949,4498.0,68.004,28.41,10.615,2.633,
2950,4498.2,66.801,28.137,10.742,2.631,
2951,4498.4,66.254,27.645,11.039,2.631,
2952,4498.6,66.027,26.863,10.895,2.639,
2953,4498.8,65.523,26.313,10.477,2.652,
2954,4499.0,64.949,25.645,10.324,2.65,
2955,4499.2,65.219,25.358,10.773,2.647,
2956,4499.4,66.754,26.0,11.539,2.645,
2957,4499.6,67.906,28.0,12.254,2.641,
2958,4499.8,67.48,30.117,13.027,2.649,
2959,4500.0,66.849,30.876,13.422,2.645,
2960,4500.2,66.769,31.691,13.219,2.64,
2961,4500.4,66.703,34.438,12.672,2.647,
2962,4500.6,66.965,38.813,12.23,2.653,
2963,4500.8,70.0,43.625,12.781,2.643,
2964,4501.0,75.75,51.125,14.652,2.616,
2965,4501.2,79.313,60.875,16.41,2.591,
2966,4501.4,77.563,67.313,16.395,2.594,
2967,4501.6,72.75,64.063,14.563,2.632,
2968,4501.8,67.813,54.438,12.754,2.662,
2969,4502.0,65.156,42.75,11.734,2.661,
2970,4502.2,64.668,33.125,11.276,2.648,
2971,4502.4,65.246,29.09,11.371,2.637,
2972,4502.6,66.164,27.492,11.883,2.627,
2973,4502.8,66.805,26.992,12.094,2.627,
2974,4503.0,67.16,26.859,11.898,2.637,
2975,4503.2,67.445,26.539,11.685,2.649,
2976,4503.4,67.703,26.374,11.628,2.648,
2977,4503.6,67.86,25.691,11.552,2.636,
2978,4503.8,67.848,24.563,11.34,2.642,
2979,4504.0,67.961,24.773,11.02,2.65,
2980,4504.2,67.57,25.328,10.648,2.645,
2981,4504.4,66.828,24.738,10.188,2.647,
2982,4504.6,66.063,24.289,9.477,2.654,
2983,4504.8,65.094,25.02,8.934,2.653,
2984,4505.0,64.3,25.946,8.914,2.647,
2985,4505.2,64.305,26.543,9.422,2.626,
2986,4505.4,65.738,27.734,10.246,2.6,
2987,4505.6,69.0,30.023,11.313,2.595,
2988,4505.8,72.688,34.891,12.727,2.562,
2989,4506.0,68.5,34.695,12.434,2.571,
2990,4506.2,63.0,29.063,10.0,2.612,
2991,4506.4,59.313,19.313,6.5,2.657,
2992,4506.6,58.941,12.875,4.41,2.679,
2993,4506.8,59.35,10.734,4.056,2.689,
2994,4507.0,59.234,10.207,4.355,2.696,
2995,4507.2,59.035,10.316,4.781,2.688,
2996,4507.4,58.93,10.762,5.086,2.679,
2997,4507.6,58.961,11.102,5.294,2.674,
2998,4507.8,59.5,11.255,5.24,2.666,
2999,4508.0,60.816,11.293,5.113,2.654,
3000,4508.2,62.152,11.926,5.59,2.645,
3001,4508.4,62.46,13.332,6.574,2.648,
3002,4508.6,61.902,14.176,7.094,2.659,
3003,4508.8,61.597,13.438,6.613,2.674,
3004,4509.0,61.813,12.707,6.339,2.674,
3005,4509.2,62.129,12.914,6.5,2.659,
3006,4509.4,61.941,13.273,6.457,2.644,
3007,4509.6,61.613,13.035,5.945,2.638,
3008,4509.8,61.352,12.441,5.738,2.651,
3009,4510.0,61.077,12.024,5.969,2.668,
3010,4510.2,61.006,11.688,5.852,2.673,
3011,4510.4,60.931,11.32,5.702,2.673,
3012,4510.6,60.997,11.268,5.749,2.677,
3013,4510.8,61.141,11.992,5.947,2.681,
3014,4511.0,61.33,12.695,6.036,2.68,
3015,4511.2,61.355,12.621,5.921,2.675,
3016,4511.4,61.303,12.086,5.794,2.664,
3017,4511.6,61.156,12.313,5.648,2.653,
3018,4511.8,60.867,13.273,5.262,2.656,
3019,4512.0,60.7,14.18,4.492,2.677,
3020,4512.2,60.406,14.766,4.409,2.688,
3021,4512.4,60.086,16.203,4.513,2.697,
3022,4512.6,60.105,17.629,4.427,2.702,
3023,4512.8,60.965,18.309,4.278,2.704,
3024,4513.0,61.602,18.43,4.233,2.686,
3025,4513.2,60.969,18.563,4.043,2.665,
3026,4513.4,59.266,17.512,3.344,2.67,
3027,4513.6,57.782,14.301,2.703,2.683,
3028,4513.8,58.438,12.184,3.273,2.677,
3029,4514.0,61.313,12.895,5.176,2.662,
3030,4514.2,65.813,15.875,8.5,2.629,
3031,4514.4,70.688,20.938,12.438,2.586,
3032,4514.6,73.758,25.625,15.641,2.555,
3033,4514.8,74.203,28.23,17.344,2.516,
3034,4515.0,73.008,28.772,17.791,2.492,
3035,4515.2,71.848,28.367,17.242,2.499,
3036,4515.4,70.832,27.887,16.289,2.517,
3037,4515.6,69.219,27.792,15.195,2.554,
3038,4515.8,67.758,28.328,13.867,2.604,
3039,4516.0,67.511,28.754,12.992,2.628,
3040,4516.2,67.848,29.25,13.242,2.62,
3041,4516.4,68.699,30.473,13.746,2.616,
3042,4516.6,69.02,32.211,13.07,2.627,
3043,4516.8,67.926,34.316,12.242,2.636,
3044,4517.0,65.438,35.645,11.066,2.644,
3045,4517.2,62.641,32.813,8.434,2.663,
3046,4517.4,61.273,26.188,6.34,2.679,
3047,4517.6,61.013,21.125,5.695,2.682,
3048,4517.8,61.234,19.035,5.801,2.679,
3049,4518.0,61.699,18.777,6.094,2.674,
3050,4518.2,62.539,20.43,6.824,2.666,
3051,4518.4,62.898,22.676,7.27,2.666,
3052,4518.6,63.277,23.73,7.6,2.658,
3053,4518.8,63.293,23.219,7.582,2.648,
3054,4519.0,63.263,22.324,7.403,2.646,
3055,4519.2,63.52,21.777,7.668,2.642,
3056,4519.4,64.059,22.441,8.301,2.625,
3057,4519.6,64.347,23.656,8.506,2.607,
3058,4519.8,64.191,23.598,8.672,2.605,
3059,4520.0,63.863,22.213,8.721,2.615,
3060,4520.2,63.211,21.254,8.746,2.615,
3061,4520.4,63.168,20.926,9.32,2.605,
3062,4520.6,63.586,20.937,9.965,2.593,
3063,4520.8,64.02,21.691,10.186,2.598,
3064,4521.0,64.586,22.879,10.278,2.617,
3065,4521.2,65.781,24.063,10.488,2.626,
3066,4521.4,67.637,25.711,10.758,2.623,
3067,4521.6,69.242,27.332,10.82,2.613,
3068,4521.8,69.71,28.23,10.752,2.608,
3069,4522.0,69.73,29.516,10.945,2.605,
3070,4522.2,69.742,30.918,10.867,2.593,
3071,4522.4,69.43,30.094,9.535,2.581,
3072,4522.6,68.469,27.637,7.512,2.598,
3073,4522.8,66.141,24.375,5.602,2.632,
3074,4523.0,63.27,20.75,4.027,2.657,
3075,4523.2,60.566,17.5,2.98,2.685,
3076,4523.4,59.023,14.496,2.863,2.7,
3077,4523.6,60.16,12.852,3.617,2.689,
3078,4523.8,62.719,13.234,5.105,2.652,
3079,4524.0,64.59,14.695,7.012,2.603,
3080,4524.2,66.238,16.816,8.898,2.562,
3081,4524.4,67.539,18.742,9.148,2.551,
3082,4524.6,66.012,17.875,8.191,2.571,
3083,4524.8,63.375,16.734,6.699,2.604,
3084,4525.0,61.052,15.304,5.374,2.634,
3085,4525.2,61.863,14.207,6.07,2.625,
3086,4525.4,63.594,14.262,7.547,2.585,
3087,4525.6,64.852,14.93,9.23,2.522,
3088,4525.8,65.614,15.785,11.539,2.451,
3089,4526.0,65.645,16.648,13.203,2.387,
3090,4526.2,67.5,17.238,15.02,2.305,
3091,4526.4,73.625,17.463,19.688,2.187,
3092,4526.6,80.438,17.941,25.063,2.082,
3093,4526.8,84.391,18.5,26.68,2.078,
3094,4527.0,79.75,18.525,25.23,2.133,
3095,4527.2,73.5,18.121,21.188,2.204,
3096,4527.4,72.422,17.613,16.563,2.312,
3097,4527.6,72.348,17.219,14.813,2.399,
3098,4527.8,72.73,16.813,14.523,2.429,
3099,4528.0,72.352,16.359,12.438,2.452,
3100,4528.2,70.063,16.352,9.457,2.48,
3101,4528.4,67.0,16.695,7.176,2.513,
3102,4528.6,65.44,16.363,6.125,2.553,
3103,4528.8,65.324,14.66,6.152,2.574,
3104,4529.0,63.797,13.262,6.656,2.557,
3105,4529.2,62.594,13.156,8.164,2.499,
3106,4529.4,64.875,13.965,11.813,2.387,
3107,4529.6,70.688,15.555,17.688,2.246,
3108,4529.8,77.563,17.758,23.375,2.125,
3109,4530.0,81.904,20.212,26.646,2.055,
3110,4530.2,82.762,21.828,27.594,2.028,
3111,4530.4,81.773,22.094,28.152,2.013,
3112,4530.6,81.848,20.867,28.303,1.979,
3113,4530.8,82.105,19.945,27.188,1.991,
3114,4531.0,79.875,19.883,23.438,2.073,
3115,4531.2,74.125,20.313,18.188,2.234,
3116,4531.4,69.313,20.297,15.129,2.393,
3117,4531.6,69.391,18.805,14.253,2.439,
3118,4531.8,70.742,17.922,14.633,2.423,
3119,4532.0,70.742,18.184,15.535,2.43,
3120,4532.2,69.199,18.109,14.91,2.479,
3121,4532.4,68.789,17.52,12.668,2.54,
3122,4532.6,69.238,17.5,10.629,2.582,
3123,4532.8,68.734,17.941,9.297,2.596,
3124,4533.0,66.617,17.172,8.453,2.609,
3125,4533.2,64.227,15.352,8.363,2.632,
3126,4533.4,63.129,13.797,9.211,2.633,
3127,4533.6,63.355,13.441,9.93,2.628,
3128,4533.8,63.43,14.063,10.158,2.634,
3129,4534.0,62.922,15.059,10.267,2.631,
3130,4534.2,62.736,15.898,10.0,2.629,
3131,4534.4,64.023,16.031,9.605,2.633,
3132,4534.6,66.238,16.355,10.211,2.622,
3133,4534.8,68.121,16.844,11.359,2.59,
3134,4535.0,68.886,17.057,12.164,2.563,
3135,4535.2,68.727,17.04,12.551,2.535,
3136,4535.4,69.078,17.018,13.465,2.477,
3137,4535.6,71.438,17.227,16.0,2.37,
3138,4535.8,74.512,17.809,19.75,2.22,
3139,4536.0,76.496,19.0,22.305,2.128,
3140,4536.2,76.801,20.02,22.75,2.13,
3141,4536.4,75.766,19.918,21.371,2.186,
3142,4536.6,75.301,19.668,19.836,2.257,
3143,4536.8,75.645,20.242,19.486,2.262,
3144,4537.0,75.633,20.488,19.766,2.258,
3145,4537.2,75.102,21.082,20.883,2.284,
3146,4537.4,75.102,22.016,21.749,2.291,
3147,4537.6,75.102,22.365,21.607,2.277,
3148,4537.8,76.031,22.551,23.055,2.22,
3149,4538.0,79.938,23.695,27.0,2.161,
3150,4538.2,82.801,24.738,30.262,2.145,
3151,4538.4,84.805,24.887,31.441,2.133,
3152,4538.6,86.548,24.148,31.691,2.107,
3153,4538.8,85.5,23.102,30.625,2.118,
3154,4539.0,81.0,23.223,26.063,2.229,
3155,4539.2,75.188,24.609,18.75,2.393,
3156,4539.4,71.297,25.637,12.875,2.499,
3157,4539.6,68.875,25.598,9.77,2.552,
3158,4539.8,66.203,24.504,7.691,2.593,
3159,4540.0,63.363,22.234,6.221,2.62,
3160,4540.2,61.707,19.188,5.449,2.626,
3161,4540.4,61.248,16.0,5.473,2.628,
3162,4540.6,61.875,14.387,5.934,2.627,
3163,4540.8,62.957,14.93,6.777,2.602,
3164,4541.0,64.574,16.664,8.23,2.562,
3165,4541.2,67.25,18.223,10.273,2.527,
3166,4541.4,70.688,18.66,12.703,2.468,
3167,4541.6,74.313,19.273,15.418,2.386,
3168,4541.8,76.914,20.754,17.742,2.337,
3169,4542.0,77.094,21.891,17.09,2.356,
3170,4542.2,74.563,21.691,12.313,2.477,
3171,4542.4,70.313,20.363,7.77,2.613,
3172,4542.6,64.938,18.211,6.482,2.661,
3173,4542.8,61.926,15.828,7.008,2.662,
3174,4543.0,63.699,14.402,7.693,2.644,
3175,4543.2,64.404,14.934,7.438,2.639,
3176,4543.4,63.852,15.027,6.867,2.637,
3177,4543.6,62.48,14.289,6.195,2.656,
3178,4543.8,61.864,13.164,6.07,2.664,
3179,4544.0,61.984,12.238,6.287,2.665,
3180,4544.2,61.793,11.602,6.333,2.674,
3181,4544.4,61.723,11.326,6.703,2.671,
3182,4544.6,62.781,11.441,7.414,2.654,
3183,4544.8,65.313,11.992,8.086,2.631,
3184,4545.0,68.048,13.468,8.7,2.616,
3185,4545.2,68.195,15.5,9.003,2.608,
3186,4545.4,66.781,16.68,8.652,2.602,
3187,4545.6,65.551,16.707,7.793,2.606,
3188,4545.8,64.648,15.781,7.336,2.616,
3189,4546.0,63.652,14.859,7.181,2.613,
3190,4546.2,63.043,13.848,7.594,2.604,
3191,4546.4,63.332,12.449,8.773,2.601,
3192,4546.6,64.582,11.914,9.855,2.603,
3193,4546.8,65.578,12.934,10.785,2.583,
3194,4547.0,66.008,14.023,11.707,2.55,
3195,4547.2,66.809,14.023,12.621,2.518,
3196,4547.4,69.25,14.203,14.168,2.474,
3197,4547.6,73.938,15.129,17.375,2.393,
3198,4547.8,79.5,16.309,22.25,2.263,
3199,4548.0,81.668,17.156,24.082,2.174,
3200,4548.2,79.0,17.469,20.75,2.247,
3201,4548.4,74.938,17.191,16.813,2.391,
3202,4548.6,72.605,16.305,14.078,2.467,
3203,4548.8,71.145,14.805,11.461,2.498,
3204,4549.0,67.125,13.453,9.238,2.539,
3205,4549.2,64.313,12.836,9.324,2.566,
3206,4549.4,65.352,12.344,10.895,2.57,
3207,4549.6,67.859,12.101,11.934,2.552,
3208,4549.8,70.535,12.496,11.672,2.535,
3209,4550.0,73.658,13.097,11.148,2.54,
3210,4550.2,77.082,13.399,10.84,2.554,
3211,4550.4,78.301,13.545,10.012,2.575,
3212,4550.6,75.375,13.609,8.809,2.594,
3213,4550.8,69.375,13.402,7.602,2.601,
3214,4551.0,65.879,12.84,7.648,2.599,
3215,4551.2,65.852,12.039,9.813,2.576,
3216,4551.4,68.027,12.039,13.563,2.512,
3217,4551.6,72.688,14.25,18.5,2.427,
3218,4551.8,79.0,17.875,22.875,2.373,
3219,4552.0,84.063,20.852,24.305,2.353,
3220,4552.2,86.086,23.027,22.75,2.347,
3221,4552.4,85.172,24.859,21.188,2.375,
3222,4552.6,84.016,27.02,20.578,2.413,
3223,4552.8,83.98,29.707,20.074,2.461,
3224,4553.0,84.305,30.95,18.754,2.5,
3225,4553.2,83.398,30.785,17.156,2.525,
3226,4553.4,80.688,30.809,15.613,2.549,
3227,4553.6,76.563,31.098,14.534,2.58,
3228,4553.8,72.934,30.842,14.547,2.582,
3229,4554.0,71.039,31.414,14.701,2.574,
3230,4554.2,70.766,33.195,14.305,2.586,
3231,4554.4,70.559,34.711,13.641,2.607,
3232,4554.6,69.734,34.863,13.327,2.616,
3233,4554.8,68.887,34.09,13.206,2.616,
3234,4555.0,68.236,33.165,12.835,2.62,
3235,4555.2,68.754,32.828,12.588,2.635,
3236,4555.4,69.399,33.418,12.59,2.648,
3237,4555.6,69.441,34.324,12.387,2.65,
3238,4555.8,69.594,35.266,12.293,2.64,
3239,4556.0,69.996,34.898,12.938,2.631,
3240,4556.2,70.688,33.738,13.334,2.625,
3241,4556.4,71.445,33.156,13.207,2.614,
3242,4556.6,71.551,33.813,12.898,2.605,
3243,4556.8,70.988,33.957,12.512,2.611,
3244,4557.0,70.659,33.113,12.148,2.625,
3245,4557.2,70.637,32.898,12.025,2.634,
3246,4557.4,69.988,32.961,12.073,2.629,
3247,4557.6,67.926,31.75,11.961,2.618,
3248,4557.8,65.086,29.0,11.18,2.625,
3249,4558.0,63.551,25.125,9.957,2.655,
3250,4558.2,63.531,22.262,9.102,2.678,
3251,4558.4,63.969,22.508,9.242,2.672,
3252,4558.6,64.258,24.926,9.813,2.651,
3253,4558.8,64.586,27.75,10.195,2.641,
3254,4559.0,65.477,30.301,10.664,2.643,
3255,4559.2,66.738,30.943,10.496,2.654,
3256,4559.4,68.0,30.508,9.703,2.651,
3257,4559.6,69.559,32.086,9.57,2.641,
3258,4559.8,71.352,34.715,10.176,2.629,
3259,4560.0,71.659,36.836,10.557,2.61,
3260,4560.2,69.848,37.313,10.359,2.594,
3261,4560.4,67.0,35.0,9.973,2.592,
3262,4560.6,64.93,31.313,9.355,2.618,
3263,4560.8,65.125,29.434,8.947,2.649,
3264,4561.0,66.129,29.824,8.707,2.661,
3265,4561.2,66.738,30.391,8.203,2.661,
3266,4561.4,66.68,30.324,7.668,2.657,
3267,4561.6,64.875,25.938,7.929,2.663,
3268,4561.8,63.738,21.688,7.816,2.678,
3269,4562.0,63.586,19.434,7.62,2.685,
3270,4562.2,63.699,19.969,7.957,2.674,
3271,4562.4,63.813,21.867,8.178,2.664,
3272,4562.6,64.68,23.977,8.438,2.662,
3273,4562.8,66.715,26.555,9.398,2.651,
3274,4563.0,68.996,29.047,11.242,2.634,
3275,4563.2,70.926,30.395,12.832,2.62,
3276,4563.4,73.043,31.121,13.641,2.609,
3277,4563.6,74.832,32.688,14.074,2.592,
3278,4563.8,75.039,34.324,14.175,2.574,
3279,4564.0,73.211,34.254,13.809,2.57,
3280,4564.2,69.813,32.359,12.645,2.601,
3281,4564.4,65.938,29.625,10.234,2.641,
3282,4564.6,63.191,26.5,7.613,2.648,
3283,4564.8,62.302,23.66,5.688,2.659,
3284,4565.0,62.739,22.089,5.119,2.669,
3285,4565.2,62.855,22.113,5.59,2.662,
3286,4565.4,61.992,22.133,6.078,2.656,
3287,4565.6,61.078,20.91,6.09,2.663,
3288,4565.8,62.063,20.027,5.969,2.676,
3289,4566.0,66.188,22.875,7.18,2.678,
3290,4566.2,71.438,28.0,9.535,2.661,
3291,4566.4,74.789,31.875,11.824,2.624,
3292,4566.6,74.516,32.141,12.824,2.604,
3293,4566.8,71.188,29.625,11.965,2.615,
3294,4567.0,67.125,26.625,9.66,2.64,
3295,4567.2,64.535,24.438,7.566,2.665,
3296,4567.4,63.586,24.305,6.148,2.675,
3297,4567.6,61.625,22.5,3.125,2.681,
3298,4567.8,59.336,18.563,1.355,2.675,
3299,4568.0,57.844,15.922,1.051,2.671,
3300,4568.2,57.408,14.129,0.766,2.685,
3301,4568.4,57.824,12.496,0.6,2.708,
3302,4568.6,58.141,11.625,0.528,2.722,
3303,4568.8,56.887,11.305,0.431,2.716,
3304,4569.0,56.043,10.559,0.307,2.713,
3305,4569.2,56.168,9.91,0.191,2.723,
3306,4569.4,56.602,9.949,0.142,2.73,
3307,4569.6,56.855,10.469,0.131,2.732,
3308,4569.8,55.961,10.582,0.101,2.738,
3309,4570.0,54.418,10.086,0.034,2.73,
3310,4570.2,53.73,9.847,0.021,2.716,
3311,4570.4,53.647,9.566,0.007,2.709,
3312,4570.6,53.794,8.648,-0.021,2.707,
3313,4570.8,53.547,7.832,-0.008,2.705,
3314,4571.0,52.941,7.656,0.029,2.708,
3315,4571.2,52.266,7.488,0.056,2.718,
3316,4571.4,51.746,7.145,-0.01,2.73,
3317,4571.6,52.145,6.927,-0.092,2.736,
3318,4571.8,52.883,6.837,-0.13,2.734,
3319,4572.0,53.422,6.992,-0.181,2.724,
3320,4572.2,53.836,7.453,-0.225,2.718,
3321,4572.4,54.099,7.992,-0.181,2.718,
3322,4572.6,54.219,8.469,-0.118,2.719,
3323,4572.8,54.208,8.465,0.008,2.719,
3324,4573.0,54.059,7.879,0.138,2.709,
3325,4573.2,53.766,7.828,0.195,2.705,
3326,4573.4,53.52,8.516,0.19,2.714,
3327,4573.6,53.711,9.012,0.146,2.716,
3328,4573.8,55.035,9.207,0.293,2.713,
3329,4574.0,56.977,10.387,0.848,2.702,
3330,4574.2,58.168,11.859,1.516,2.691,
3331,4574.4,59.125,12.918,2.059,2.68,
3332,4574.6,59.723,13.598,2.461,2.674,
3333,4574.8,60.207,14.176,3.0,2.671,
3334,4575.0,61.039,14.953,3.454,2.668,
3335,4575.2,62.023,16.387,3.777,2.674,
3336,4575.4,62.727,17.66,4.223,2.678,
3337,4575.6,62.742,17.688,4.711,2.671,
3338,4575.8,62.063,16.629,4.773,2.676,
3339,4576.0,61.012,15.672,4.316,2.682,
3340,4576.2,60.215,14.871,3.73,2.686,
3341,4576.4,60.59,14.887,3.266,2.685,
3342,4576.6,62.184,16.516,3.348,2.676,
3343,4576.8,63.625,18.668,3.91,2.666,
3344,4577.0,63.832,19.988,4.578,2.653,
3345,4577.2,62.996,19.418,5.016,2.645,
3346,4577.4,62.172,17.41,5.222,2.642,
3347,4577.6,61.703,15.262,5.098,2.639,
3348,4577.8,61.509,13.844,4.438,2.636,
3349,4578.0,61.447,13.832,3.789,2.63,0.09
3350,4578.2,61.457,14.065,3.674,2.628,
3351,4578.4,61.518,13.949,3.891,2.629,
3352,4578.6,61.652,13.961,4.092,2.631,
3353,4578.8,62.117,15.055,4.219,2.644,
3354,4579.0,62.226,16.566,4.277,2.659,
3355,4579.2,62.043,17.996,4.133,2.663,
3356,4579.4,61.941,19.18,3.836,2.658,
3357,4579.6,61.211,19.191,3.402,2.657,
3358,4579.8,59.922,17.625,2.867,2.659,
3359,4580.0,58.691,13.551,2.161,2.684,
3360,4580.2,59.434,12.363,1.652,2.702,
3361,4580.4,60.75,12.324,1.318,2.706,
3362,4580.6,61.773,13.352,1.523,2.699,
3363,4580.8,62.17,14.969,2.246,2.688,
3364,4581.0,62.219,15.949,3.176,2.67,0.07
3365,4581.2,62.578,16.465,4.289,2.66,
3366,4581.4,64.227,18.074,5.652,2.656,
3367,4581.6,67.188,22.188,7.773,2.646,
3368,4581.8,69.938,27.375,10.48,2.634,
3369,4582.0,71.664,31.813,12.656,2.621,
3370,4582.2,72.945,34.023,13.973,2.609,
3371,4582.4,76.125,35.063,14.656,2.608,
3372,4582.6,80.0,37.375,15.133,2.606,
3373,4582.8,82.043,41.563,15.813,2.585,
3374,4583.0,82.579,44.188,16.703,2.559,
3375,4583.2,82.301,43.113,17.379,2.546,
3376,4583.4,79.688,40.777,17.527,2.552,
3377,4583.6,72.813,37.75,16.797,2.568,
3378,4583.8,62.875,31.063,14.563,2.59,
3379,4584.0,56.313,21.813,10.313,2.631,
3380,4584.2,54.34,13.438,4.375,2.685,
3381,4584.4,54.535,9.805,1.02,2.719,
3382,4584.6,54.753,9.371,0.309,2.723,
3383,4584.8,54.677,9.59,0.235,2.726,
3384,4585.0,54.405,9.549,0.223,2.724,
3385,4585.2,54.201,9.871,0.201,2.716,
3386,4585.4,53.953,10.539,0.219,2.712,
3387,4585.6,53.289,10.605,0.292,2.716,
3388,4585.8,53.086,9.77,0.269,2.718,
3389,4586.0,53.283,9.161,0.181,2.713,0.09
3390,4586.2,53.555,10.016,0.258,2.718,
3391,4586.4,54.652,11.301,0.354,2.715,
3392,4586.6,56.242,13.191,0.457,2.703,
3393,4586.8,56.947,15.305,0.762,2.689,
3394,4587.0,56.277,15.555,1.07,2.681,
3395,4587.2,55.207,13.551,1.016,2.687,
3396,4587.4,54.305,11.398,0.68,2.697,
3397,4587.6,53.844,10.273,0.418,2.707,
3398,4587.8,53.723,9.777,0.297,2.723,
3399,4588.0,53.852,9.301,0.281,2.727,
3400,4588.2,54.246,8.953,0.296,2.732,
3401,4588.4,54.219,9.156,0.36,2.741,
3402,4588.6,53.856,9.723,0.431,2.742,
3403,4588.8,53.934,10.01,0.448,2.735,
3404,4589.0,54.246,9.859,0.466,2.726,
3405,4589.2,54.409,9.902,0.489,2.721,
3406,4589.4,54.339,10.625,0.519,2.717,
3407,4589.6,54.36,11.539,0.583,2.716,
3408,4589.8,54.664,12.652,0.704,2.722,
3409,4590.0,55.392,13.736,0.913,2.727,
3410,4590.2,56.176,13.754,1.191,2.716,
3411,4590.4,56.609,13.211,1.355,2.704,
3412,4590.6,56.84,13.156,1.375,2.697,
3413,4590.8,57.016,13.727,1.432,2.692,
3414,4591.0,56.967,14.058,1.39,2.695,
3415,4591.2,56.799,13.707,1.199,2.702,
3416,4591.4,56.578,12.961,0.988,2.712,
3417,4591.6,55.934,12.289,0.758,2.723,
3418,4591.8,54.902,11.367,0.547,2.723,
3419,4592.0,54.105,10.359,0.398,2.716,
3420,4592.2,53.713,9.336,0.333,2.715,
3421,4592.4,53.93,7.996,0.29,2.705,
3422,4592.6,54.375,8.207,0.285,2.703,
3423,4592.8,54.82,8.388,0.304,2.703,
3424,4593.0,54.84,8.453,0.344,2.703,
3425,4593.2,54.457,8.766,0.395,2.702,
3426,4593.4,54.312,9.324,0.47,2.7,
3427,4593.6,54.188,10.039,0.57,2.698,
3428,4593.8,53.969,10.297,0.713,2.696,
3429,4594.0,54.293,10.114,0.91,2.697,
3430,4594.2,57.188,10.84,1.266,2.689,
3431,4594.4,64.938,13.938,2.367,2.67,
3432,4594.6,72.813,19.063,5.375,2.641,
3433,4594.8,76.777,24.938,10.25,2.596,
3434,4595.0,79.08,28.834,14.173,2.549,
3435,4595.2,83.813,28.875,15.938,2.518,
3436,4595.4,89.5,28.423,20.125,2.46,
3437,4595.6,90.676,28.887,24.188,2.398,
3438,4595.8,88.406,29.438,25.242,2.379,
3439,4596.0,85.438,29.535,24.461,2.39,
3440,4596.2,80.5,29.309,23.469,2.382,
3441,4596.4,85.625,28.949,24.398,2.304,
3442,4596.6,111.0,28.246,27.813,2.193,
3443,4596.8,140.0,26.617,33.25,2.105,
3444,4597.0,145.875,24.727,37.688,2.058,
3445,4597.2,122.25,23.133,35.625,2.129,
3446,4597.4,89.313,21.449,23.25,2.363,
3447,4597.6,63.688,18.75,9.25,2.585,
3448,4597.8,51.0,14.688,2.438,2.664,
3449,4598.0,51.375,11.355,1.32,2.674,
3450,4598.2,53.953,9.832,0.898,2.679,
3451,4598.4,54.75,9.513,0.784,2.682,
3452,4598.6,55.91,10.203,0.927,2.681,
3453,4598.8,56.707,10.914,1.09,2.665,
3454,4599.0,57.992,11.566,1.367,2.663,
3455,4599.2,59.605,11.516,1.746,2.658,
3456,4599.4,61.211,11.137,2.092,2.643,
3457,4599.6,62.387,11.445,2.175,2.633,
3458,4599.8,62.273,11.724,1.965,2.639,
3459,4600.0,60.665,11.199,1.462,2.649,
3460,4600.2,58.949,10.496,1.047,2.656,
3461,4600.4,58.047,10.414,0.816,2.666,
3462,4600.6,57.707,10.75,0.684,2.684,
3463,4600.8,57.582,11.348,0.654,2.688,
3464,4601.0,57.367,11.785,0.728,2.669,
3465,4601.2,57.216,11.336,0.902,2.654,
3466,4601.4,57.609,10.367,1.113,2.653,
3467,4601.6,58.27,10.023,1.215,2.647,
3468,4601.8,58.609,10.375,1.395,2.64,
3469,4602.0,59.945,10.813,1.672,2.64,0.08
3470,4602.2,61.766,10.777,1.839,2.643,
3471,4602.4,61.602,10.324,1.73,2.651,
3472,4602.6,59.57,9.953,1.619,2.67,
3473,4602.8,57.402,9.707,1.84,2.679,
3474,4603.0,57.492,9.483,2.203,2.685,
3475,4603.2,60.125,9.254,2.641,2.685,
3476,4603.4,65.125,8.789,3.41,2.672,
3477,4603.6,68.793,8.488,4.07,2.667,
3478,4603.8,66.313,8.984,3.43,2.703,
3479,4604.0,61.188,9.43,2.25,2.72,
3480,4604.2,58.691,9.141,2.004,2.701,
3481,4604.4,61.563,8.492,2.422,2.664,
3482,4604.6,66.0,7.922,2.742,2.641,
3483,4604.8,65.5,7.527,3.41,2.629,
3484,4605.0,60.952,7.982,2.86,2.639,
3485,4605.2,59.867,8.117,1.609,2.663,
3486,4605.4,61.582,7.578,1.238,2.666,
3487,4605.6,61.707,7.137,1.465,2.666,
3488,4605.8,58.883,7.496,1.605,2.665,
3489,4606.0,57.172,8.332,1.436,2.658,
3490,4606.2,56.816,8.572,1.371,2.65,
3491,4606.4,56.563,8.066,1.386,2.66,
3492,4606.6,56.883,7.622,1.346,2.681,
3493,4606.8,58.262,7.633,1.302,2.688,
3494,4607.0,59.918,7.772,1.332,2.689,
3495,4607.2,61.035,8.445,1.484,2.69,
3496,4607.4,61.063,9.598,1.723,2.693,
