Unnamed: 0,DEPTH,DT,GR,NPHI,RHOB,COT
246,5206.38,62.94233333333334,48.9322,11.9182,2.581,
247,5206.43,62.88516666666667,50.0534,12.0986,2.581,
248,5206.44,62.828,51.1746,12.279,2.5825,
249,5206.48,62.7492,52.2958,12.4824,2.584,
250,5206.52,62.6704,53.417,12.6858,2.5875000000000004,
251,5206.53,62.5916,53.1032,12.8892,2.591,
252,5206.58,62.5128,52.7894,13.0926,2.602,
253,5206.59,62.434,52.4756,13.296,2.608,
254,5206.63,62.3856,52.1618,13.337333333333332,2.614,
255,5206.67,62.3372,51.848,13.378666666666666,2.6195,
256,5206.68,62.2888,51.848,13.42,2.625,
257,5206.73,62.2404,51.848,13.461333333333334,2.636,
258,5206.74,62.192,51.848,13.502666666666666,2.639333333333333,
259,5206.75,62.1122,51.848,13.544,2.6426666666666665,
260,5206.78,62.0324,51.848,13.7294,2.646,
261,5206.83,61.9526,51.848,13.9148,2.65,
262,5206.84,61.8728,50.7268,14.1002,2.654,
263,5206.89,61.793,49.6056,14.2856,2.658,
264,5206.9,61.82233333333333,48.4844,14.471,2.659,
265,5206.94,61.85166666666667,47.3632,14.305,2.66,
266,5206.98,61.881,46.242,14.139,2.659,
267,5206.99,61.91033333333333,45.5336,13.973,2.658,
268,5207.04,61.93966666666667,44.8252,13.807,2.651,
269,5207.05,61.969,44.1168,13.641,2.646,
270,5207.09,62.0452,43.4084,13.626,2.641,
271,5207.13,62.1214,42.7,13.611,2.6365,
272,5207.14,62.1976,43.6018,13.596,2.632,
273,5207.19,62.2738,44.503600000000006,13.581,2.625,
274,5207.2,62.35,45.4054,13.566,2.622,
275,5207.24,62.3532,46.3072,13.4125,2.619,
276,5207.28,62.3564,47.209,13.259,2.617,
277,5207.29,62.3596,48.359,13.1055,2.615,
278,5207.34,62.3628,49.509,12.952,2.613,
279,5207.35,62.366,50.659000000000006,12.7985,2.611666666666667,
280,5207.36,62.41,51.809000000000005,12.645,2.610333333333333,
281,5207.39,62.454,52.959,12.70025,2.609,
282,5207.44,62.498000000000005,54.109,12.7555,2.606,
283,5207.5,62.542,56.49425,12.81075,2.605,
284,5207.51,62.522666666666666,58.8795,12.866,2.605,
285,5207.55,62.50333333333334,61.26475,13.1002,2.605,
286,5207.59,62.484,63.65,13.3344,2.605,
287,5207.6,62.464666666666666,64.1824,13.5686,2.605,
288,5207.65,62.44533333333334,64.7148,13.8028,2.602,
289,5207.66,62.426,65.24719999999999,14.037,2.601,
290,5207.7,62.3998,65.7796,14.1074,2.6,
291,5207.74,62.3736,66.312,14.1778,2.5995,
292,5207.75,62.3474,65.2644,14.2482,2.599,
293,5207.8,62.321200000000005,64.21679999999999,14.3186,2.6,
294,5207.81,62.295,63.1692,14.389,2.601,
295,5207.85,62.2376,62.1216,14.7572,2.602,
296,5207.89,62.1802,61.074,15.1254,2.602,
297,5207.9,62.122800000000005,60.2034,15.4936,2.602,
298,5207.95,62.0654,59.3328,15.8618,2.598,
299,5207.96,62.008,58.4622,16.23,2.5945,
300,5208.0,61.87766666666667,57.5916,15.81875,2.591,
301,5208.05,61.74733333333333,56.721,15.4075,2.587,
302,5208.11,61.617,55.8585,14.99625,2.587,
303,5208.12,61.623,54.996,14.585,2.5895,
304,5208.16,61.629,54.1335,14.41,2.592,
305,5208.2,61.635,53.271,14.235,2.596,
306,5208.21,61.641,53.4136,14.06,2.6,
307,5208.26,61.647,53.5562,13.885000000000002,2.606,
308,5208.27,61.653,53.6988,13.71,2.6095,
309,5208.31,61.6798,53.8414,13.1296,2.613,
310,5208.35,61.7066,53.984,12.5492,2.617,
311,5208.36,61.7334,53.311,11.9688,2.621,
312,5208.41,61.7602,52.638,11.3884,2.631,
313,5208.42,61.787,51.965,10.808,2.6365,
314,5208.46,61.8084,51.292,10.7286,2.642,
315,5208.5,61.8298,50.619,10.6492,2.6445,
316,5208.51,61.8512,49.0234,10.5698,2.647,
317,5208.56,61.8726,47.4278,10.4904,2.648,
318,5208.57,61.894,45.8322,10.411,2.6435,
319,5208.61,61.922,44.2366,10.5166,2.639,
320,5208.66,61.95,42.641,10.6222,2.624,
321,5208.71,61.978,41.9074,10.7278,2.607,
322,5208.72,62.006,41.1738,10.8334,2.601666666666667,
323,5208.73,62.025,40.4402,10.939,2.5963333333333334,
324,5208.77,62.044,39.7066,11.2068,2.591,
325,5208.81,62.063,38.973,11.4746,2.585,
326,5208.82,62.082,38.696,11.7424,2.579,
327,5208.87,62.101,38.419,12.0102,2.569,
328,5208.88,62.121833333333335,38.142,12.278,2.565,
329,5208.92,62.14266666666666,37.865,12.3624,2.561,
330,5208.96,62.1635,37.588,12.4468,2.5585,
331,5208.97,62.184333333333335,39.0112,12.5312,2.556,
332,5209.02,62.20516666666666,40.4344,12.6156,2.553,
333,5209.03,62.226,41.857600000000005,12.7,2.5535,
334,5209.07,62.2944,43.2808,13.1246,2.554,
335,5209.11,62.3628,44.704,13.5492,2.5555,
336,5209.12,62.4312,46.0772,13.9738,2.557,
337,5209.17,62.4996,47.4504,14.3984,2.563,
338,5209.18,62.568,48.8236,14.823,2.5655,
339,5209.22,62.6964,50.1968,14.885833333333334,2.568,
340,5209.26,62.8248,51.57,14.948666666666666,2.569,
341,5209.27,62.9532,52.27666666666667,15.0115,2.57,
342,5209.32,63.0816,52.98333333333333,15.074333333333334,2.569,
343,5209.33,63.21,53.69,15.137166666666666,2.568,
344,5209.34,63.3836,54.39666666666667,15.2,2.567,
345,5209.38,63.5572,55.10333333333334,15.6746,2.566,
346,5209.42,63.7308,55.81,16.1492,2.5625,
347,5209.43,63.9044,55.5388,16.6238,2.559,
348,5209.48,64.078,55.2676,17.0984,2.551,
349,5209.49,64.21883333333334,54.9964,17.573,2.5455,
350,5209.53,64.35966666666667,54.7252,17.7198,2.54,
351,5209.57,64.5005,54.454,17.8666,2.5345,
352,5209.58,64.64133333333334,53.716,18.0134,2.529,
353,5209.63,64.78216666666667,52.978,18.1602,2.517,
354,5209.64,64.923,52.24,18.307,2.5115,
355,5209.68,65.051,51.502,18.8504,2.506,
356,5209.72,65.179,50.764,19.3938,2.5005,
357,5209.73,65.307,50.9364,19.9372,2.495,
358,5209.78,65.435,51.1088,20.4806,2.486,
359,5209.79,65.563,51.2812,21.024,2.482,
360,5209.83,65.6322,51.4536,21.371666666666663,2.478,
361,5209.87,65.7014,51.626,21.71933333333333,2.4735,
362,5209.88,65.7706,50.66616666666666,22.067,2.469,
363,5209.93,65.83980000000001,49.70633333333333,22.414666666666665,2.461,
364,5209.94,65.909,48.7465,22.76233333333333,2.458666666666667,
365,5209.95,65.92920000000001,47.78666666666666,23.11,2.4563333333333333,
366,5209.98,65.94940000000001,46.82683333333333,23.22,2.454,
367,5210.03,65.9696,45.867,23.33,2.451,
368,5210.04,65.9898,44.6862,23.44,2.448,
369,5210.09,66.01,43.5054,23.55,2.447,
370,5210.1,66.02183333333333,42.3246,23.66,2.447,
371,5210.14,66.03366666666668,41.1438,23.3538,2.447,
372,5210.18,66.0455,39.963,23.0476,2.4475,
373,5210.19,66.05733333333333,38.885,22.7414,2.448,
374,5210.24,66.06916666666667,37.807,22.4352,2.45,
375,5210.25,66.081,36.729,22.129,2.4515,
376,5210.29,66.0718,35.651,21.7334,2.453,
377,5210.33,66.0626,34.573,21.3378,2.456,
378,5210.34,66.0534,35.818,20.9422,2.459,
379,5210.39,66.0442,37.063,20.5466,2.467,
380,5210.4,66.035,38.308,20.151,2.4725,
381,5210.44,66.0034,39.553,20.0555,2.478,
382,5210.48,65.9718,40.798,19.96,2.484,
383,5210.49,65.94019999999999,42.330666666666666,19.8645,2.49,
384,5210.54,65.90859999999999,43.86333333333334,19.769,2.502,
385,5210.55,65.877,45.396,19.6735,2.506,
386,5210.56,65.8344,46.928666666666665,19.578,2.51,
387,5210.59,65.7918,48.461333333333336,19.2832,2.514,
388,5210.64,65.7492,49.994,18.9884,2.5205,
389,5210.65,65.7066,52.3046,18.6936,2.527,
390,5210.7,65.664,54.6152,18.3988,2.54,
391,5210.71,65.61366666666666,56.9258,18.104,2.5465,
392,5210.75,65.56333333333333,59.2364,17.5976,2.553,
393,5210.79,65.513,61.547,17.0912,2.5575,
394,5210.8,65.46266666666666,63.0938,16.584799999999998,2.562,
395,5210.85,65.41233333333332,64.6406,16.0784,2.573,
396,5210.86,65.362,66.1874,15.572,2.577,
397,5210.9,65.2666,67.7342,15.1486,2.581,
398,5210.94,65.1712,69.281,14.7252,2.5835,
399,5210.95,65.0758,70.66080000000001,14.3018,2.586,
400,5211.0,64.9804,72.04060000000001,13.8784,2.588,
401,5211.01,64.885,73.4204,13.455,2.5875000000000004,
402,5211.05,64.7676,74.8002,13.393833333333331,2.587,
403,5211.09,64.6502,76.18,13.332666666666666,2.5855,
404,5211.1,64.53280000000001,76.93183333333334,13.2715,2.584,
405,5211.15,64.4154,77.68366666666667,13.210333333333333,2.581,
406,5211.16,64.298,78.4355,13.149166666666666,2.58,
407,5211.17,64.17150000000001,79.18733333333334,13.088,2.579,
408,5211.2,64.045,79.93916666666667,13.46325,2.578,
409,5211.25,63.9185,80.691,13.8385,2.579,
410,5211.31,63.792,82.07900000000001,14.21375,2.576,
411,5211.32,63.727833333333336,83.467,14.589,2.574,
412,5211.36,63.66366666666666,84.85499999999999,14.5652,2.572,
413,5211.4,63.5995,86.243,14.5414,2.5700000000000003,
414,5211.41,63.53533333333333,86.631,14.5176,2.568,
415,5211.46,63.47116666666666,87.019,14.4938,2.567,
416,5211.47,63.407,87.407,14.47,2.568,
417,5211.51,63.369,87.795,14.4812,2.569,
418,5211.55,63.331,88.183,14.4924,2.5715,
419,5211.56,63.293,88.03200000000001,14.5036,2.574,
420,5211.61,63.255,87.881,14.5148,2.578,
421,5211.62,63.217,87.73,14.526,2.5795,
422,5211.66,63.2144,87.579,14.1422,2.581,
423,5211.7,63.2118,87.428,13.7584,2.5825,
424,5211.71,63.2092,85.95179999999999,13.3746,2.584,
425,5211.76,63.2066,84.4756,12.9908,2.589,
426,5211.77,63.204,82.9994,12.607,2.5915,
427,5211.81,63.29533333333333,81.5232,12.51275,2.594,
428,5211.86,63.38666666666667,80.047,12.4185,2.604,
429,5211.92,63.478,81.179,12.32425,2.613,
430,5211.93,63.626333333333335,82.311,12.23,2.6175,
431,5211.97,63.77466666666667,83.443,12.5832,2.622,
432,5212.01,63.923,84.575,12.9364,2.625,
433,5212.02,64.07133333333333,85.4376,13.2896,2.628,
434,5212.07,64.21966666666667,86.3002,13.6428,2.632,
435,5212.08,64.368,87.1628,13.996,2.6340000000000003,
436,5212.12,64.4964,88.0254,14.2682,2.636,
437,5212.16,64.6248,88.888,14.5404,2.6355,
438,5212.17,64.7532,90.5116,14.8126,2.635,
439,5212.22,64.8816,92.1352,15.0848,2.633,
440,5212.23,65.01,93.7588,15.357,2.6335,
441,5212.27,65.0994,95.3824,15.273,2.634,
442,5212.31,65.1888,97.006,15.189,2.631,
443,5212.32,65.2782,95.821,15.105,2.628,
444,5212.37,65.3676,94.636,15.021,2.618,
445,5212.38,65.457,93.451,14.937,2.6115,
446,5212.42,65.72325,92.266,14.6766,2.605,
447,5212.47,65.98949999999999,91.081,14.4162,2.591,
448,5212.52,66.25575,91.3966,14.1558,2.579,
449,5212.53,66.522,91.7122,13.8954,2.576,
450,5212.54,66.90480000000001,92.0278,13.635,2.573,
451,5212.58,67.28760000000001,92.3434,13.9696,2.57,
452,5212.62,67.6704,92.659,14.3042,2.567,
453,5212.63,68.0532,93.0078,14.6388,2.564,
454,5212.68,68.436,93.3566,14.9734,2.557,
455,5212.69,68.70166666666667,93.7054,15.308,2.552,
456,5212.73,68.96733333333334,94.0542,15.7742,2.547,
457,5212.77,69.233,94.403,16.2404,2.543,
458,5212.78,69.49866666666667,94.9844,16.706599999999998,2.539,
459,5212.83,69.76433333333334,95.5658,17.1728,2.535,
460,5212.84,70.03,96.1472,17.639,2.534,
461,5212.88,69.96940000000001,96.7286,17.783,2.533,
462,5212.92,69.9088,97.31,17.927,2.5335,
463,5212.93,69.8482,95.5388,18.071,2.534,
464,5212.98,69.7876,93.7676,18.215,2.534,
465,5212.99,69.727,91.9964,18.359,2.5345,
466,5213.03,69.5862,90.2252,18.273833333333336,2.535,
467,5213.07,69.4454,88.454,18.188666666666663,2.5355,
468,5213.08,69.3046,88.38199999999999,18.1035,2.536,
469,5213.13,69.1638,88.31,18.01833333333333,2.537,
470,5213.14,69.023,88.238,17.933166666666665,2.537333333333333,
471,5213.15,69.1138,88.166,17.848,2.5376666666666665,
472,5213.19,69.2046,88.09400000000001,17.871399999999998,2.538,
473,5213.23,69.2954,88.022,17.8948,2.538,
474,5213.24,69.3862,88.9276,17.9182,2.538,
475,5213.29,69.477,89.8332,17.9416,2.537,
476,5213.3,69.72333333333333,90.7388,17.965,2.5355,
477,5213.34,69.96966666666667,91.6444,18.2654,2.534,
478,5213.38,70.21600000000001,92.55,18.5658,2.532,
479,5213.39,70.46233333333333,94.0754,18.8662,2.53,
480,5213.44,70.70866666666666,95.6008,19.1666,2.526,
481,5213.45,70.955,97.1262,19.467,2.5235,
482,5213.49,71.4412,98.6516,19.5504,2.521,
483,5213.53,71.92739999999999,100.177,19.6338,2.5185,
484,5213.54,72.4136,101.3556,19.7172,2.516,
485,5213.59,72.8998,102.5342,19.8006,2.512,
486,5213.6,73.386,103.7128,19.884,2.5115,
487,5213.64,73.6998,104.8914,19.986166666666666,2.511,
488,5213.68,74.0136,106.07,20.08833333333333,2.5105,
489,5213.69,74.3274,105.789,20.1905,2.51,
490,5213.74,74.6412,105.508,20.292666666666666,2.511,
491,5213.75,74.955,105.227,20.39483333333333,2.511,
492,5213.76,75.0462,104.946,20.497,2.511,
493,5213.79,75.1374,104.665,20.563,2.511,
494,5213.84,75.2286,104.384,20.629,2.51,
495,5213.85,75.3198,106.341,20.695,2.509,
496,5213.9,75.411,108.298,20.761000000000003,2.506,
497,5213.91,75.41516666666666,110.255,20.827,2.5025,3.824333333333333
498,5213.95,75.41933333333334,112.212,21.3914,2.499,
499,5213.99,75.4235,114.169,21.9558,2.4965,
500,5214.0,75.42766666666667,114.8016,22.520200000000003,2.494,
501,5214.05,75.43183333333334,115.4342,23.0846,2.49,
